07 54 51 +47 22 22 25 Lynx
07 55 04 +47 33 05 26 Lynx
08 08 49 +51 29 31 27 Lynx
08 07 31 +43 14 44 28 Lynx
08 18 15 +59 33 19 29 Lynx
08 20 50 +57 43 38 30 Lynx
08 23 10 +43 10 19 31 Lynx
08 33 40 +36 25 09 32 Lynx
08 35 02 +36 24 07 33 Lynx
08 41 22 +45 48 57 34 Lynx
08 52 16 +43 42 28 35 Lynx
09 14 08 +43 11 49 36 Lynx
09 19 09 +36 46 53 38 Lynx
09 21 21 +34 22 16 40 Lynx
09 38 40 +40 13 01 42 Lynx
09 42 19 +39 44 05 43 Lynx
18 20 02 +36 04 01 1 Lyra
18 24 23 +39 30 37 2 Lyra
18 37 06 +38 47 17 3 Lyra
18 44 30 +39 40 35 4 Lyra
18 44 30 +39 40 31 4 Lyra
18 44 32 +39 37 05 5 Lyra
18 44 32 +39 37 06 5 Lyra
18 44 56 +37 36 37 6 Lyra
18 44 58 +37 35 59 7 Lyra
18 49 56 +32 49 08 8 Lyra
18 50 03 +32 33 25 9 Lyra
18 50 16 +33 22 08 10 Lyra
18 53 53 +36 58 41 11 Lyra
18 54 40 +36 54 20 12 Lyra
18 55 29 +43 57 10 13 Lyra
18 59 07 +32 41 47 14 Lyra
19 00 12 +32 09 10 15 Lyra
19 01 34 +46 56 32 16 Lyra
19 07 36 +32 30 35 17 Lyra
19 07 29 +36 06 30 18 Lyra
19 11 58 +31 17 31 19 Lyra
19 13 55 +39 09 18 20 Lyra
19 16 32 +38 08 34 21 Lyra
05 59 15 -09 22 56 1 Monoceros
05 59 18 -09 33 30 2 Monoceros
06 02 04 -10 35 54 3 Monoceros
06 15 06 -06 16 35 5 Monoceros
06 17 49 -10 43 39 6 Monoceros
06 19 56 -07 49 32 7 Monoceros
06 24 02 +04 35 24 8 Monoceros
06 28 12 -04 45 56 10 Monoceros
06 29 04 -07 02 17 11 Monoceros
06 29 04 -07 02 17 11 Monoceros
06 29 04 -07 02 11 11 Monoceros
06 32 35 +04 51 07 12 Monoceros
06 33 10 +07 19 45 13 Monoceros
06 35 02 +07 34 06 14 Monoceros
06 41 15 +09 53 26 15 Monoceros
06 46 48 +08 34 54 16 Monoceros
06 47 35 +08 01 53 17 Monoceros
06 48 07 +02 24 23 18 Monoceros
07 03 09 -04 14 48 19 Monoceros
07 10 28 -04 14 44 20 Monoceros
07 11 38 -00 18 38 21 Monoceros
07 12 06 -00 30 05 22 Monoceros
07 15 34 -00 10 13 24 Monoceros
07 37 31 -04 07 21 25 Monoceros
07 41 28 -09 33 47 26 Monoceros
07 59 59 -03 41 37 27 Monoceros
08 01 28 -01 24 24 28 Monoceros
08 08 50 -02 59 55 29 Monoceros
16 14 36 -03 42 25 1 Ophiuchus
16 18 35 -04 42 16 2 Ophiuchus
16 28 04 -08 22 57 3 Ophiuchus
16 24 24 -20 02 56 4 Ophiuchus
16 25 53 -23 27 30 5 Ophiuchus
16 25 53 -23 27 26 5 Ophiuchus
16 27 18 -18 28 03 7 Ophiuchus
16 31 25 -16 37 24 8 Ophiuchus
16 32 26 -21 28 36 9 Ophiuchus
16 31 09 +01 58 24 10 Ophiuchus
16 36 37 -02 20 05 12 Ophiuchus
16 37 27 -10 34 37 13 Ophiuchus
16 41 57 +01 10 18 14 Ophiuchus
16 45 44 +01 00 41 16 Ophiuchus
16 47 25 +02 03 21 19 Ophiuchus
16 50 07 -10 47 29 20 Ophiuchus
16 51 39 +01 12 28 21 Ophiuchus
16 54 51 -06 09 42 23 Ophiuchus
16 57 06 -23 09 27 24 Ophiuchus
16 54 15 +10 09 27 25 Ophiuchus
17 00 28 -24 59 47 26 Ophiuchus
16 57 54 +09 22 03 27 Ophiuchus
17 02 09 -18 53 33 29 Ophiuchus
17 01 20 -04 13 46 30 Ophiuchus
17 10 39 -15 43 51 35 Ophiuchus
17 15 40 -26 36 29 36 Ophiuchus
17 15 39 -26 36 24 36 Ophiuchus
17 12 41 +10 34 46 37 Ophiuchus
